airportID,displayAirportName,lat,lon,displayAirportCityName
13469,Marco Island Airport,25.995,-81.6725,"Marco Island, FL"
13470,Morganton Lenoir,35.83333333,-81.61666667,"Morganton, NC"
13476,Monterey Regional,36.58694444,-121.8430556,"Monterey, CA"
13478,Grenada Municipal,33.8325,-89.79805556,"Grenada, MS"
13480,Falcon Field,33.46083333,-111.7283333,"Mesa, AZ"
13484,Northwest Alabama Regional,34.74527778,-87.61027778,"Muscle Shoals, AL"
13485,Dane County Regional-Truax Field,43.14,-89.3375,"Madison, WI"
13486,Missoula International,46.91638889,-114.0905556,"Missoula, MT"
13487,Minneapolis-St Paul International,44.88194444,-93.22166667,"Minneapolis, MN"
13490,Massena International-Richards Field,44.93638889,-74.845,"Massena, NY"
13493,Sullivan County International,41.70166667,-74.795,"Monticello, NY"
13495,Louis Armstrong New Orleans International,29.99333333,-90.25916667,"New Orleans, LA"
13497,Colstrip Airport,45.85277778,-106.7091667,"Colstrip, MT"
13498,Selfridge Angb,42.61388889,-82.83694444,"Mt. Clemens, MI"
13501,The Florida Keys Marathon International,24.72611111,-81.05138889,"Marathon, FL"
13502,Montrose Regional,38.50972222,-107.8941667,"Montrose/Delta, CO"
13504,Metlakatala,55.13333333,-131.5833333,"Metlakatla, AK"
13505,Martin State,39.32555556,-76.41388889,"Baltimore, MD"
13506,Coles County Memorial,39.47777778,-88.28,"Mattoon/Charleston, IL"
13507,Sky Portal,41.07666667,-71.92055556,"Montauk Point, NY"
13512,Manitowoc County,44.12888889,-87.68055556,"Manitowoc, WI"
13513,Metro Field,64.80666667,-147.7625,"Fairbanks, AK"
13520,Waimea-Kohala,20.00138889,-155.6680556,"Kamuela, HI"
13523,Spence,31.13777778,-83.70416667,"Moultrie, GA"
13525,Mountain Home AFB,43.04361111,-115.8725,"Mountain Home, ID"
13527,Muscatine Municipal,41.36777778,-91.14833333,"Muscatine, IA"
13535,Morrisville Stowe State,44.53444444,-72.61388889,"Morrisville, VT"
13536,Kayenta Airport,36.71638889,-110.2283333,"Kayenta, AZ"
13537,Mount Vernon Airport,38.32333333,-88.85861111,"Mount Vernon, IL"
13540,Skagit Regional,48.47055556,-122.4216667,"Burlington/Mount Vernon, WA"
13541,Martha's Vineyard Airport,41.39333333,-70.61388889,"Martha's Vineyard, MA"
13543,Williamson County Regional,37.755,-89.01111111,"Marion/Herrin, IL"
13544,Lawrence J Timmerman,43.11027778,-88.03444444,"Milwaukee, WI"
13546,Grant County International,47.20861111,-119.3191667,"Moses Lake, WA"
13547,Mineral Wells Airport,32.78166667,-98.06027778,"Mineral Wells, TX"
13548,Windom Municipal,43.91333333,-95.10944444,"Windom, MN"
13549,Middletown Regional/Hook Field,39.53194444,-84.39638889,"Middletown, OH"
13553,Monticello Airport,37.93722222,-109.3463889,"Monticello, UT"
13554,Laurinburg-Maxton,34.79222222,-79.36583333,"Maxton, NC"
13555,Maxwell AFB,32.38305556,-86.36583333,"Montgomery, AL"
13556,Marlboro Airport,42.34305556,-71.50888889,"Marlboro, MA"
13564,McCarthy Airport,61.43777778,-142.9025,"McCarthy, AK"
13570,Montgomery Gibbs Executive,32.81583333,-117.1394444,"San Diego, CA"
13572,Cliff Dwellers,36.73444444,-111.7527778,"Marble Canyon, AZ"
13574,May Creek Airport,61.33611111,-142.6858333,"May Creek, AK"
13575,McCall Municipal,44.88861111,-116.1016667,"McCall, ID"
13577,Myrtle Beach International,33.67972222,-78.92833333,"Myrtle Beach, SC"
13579,Mekoryuk Airport,60.3725,-166.2702778,"Mekoryuk, AK"
13580,Yuba County,39.09777778,-121.5697222,"Marysville, CA"
13587,Pinal Airpark,32.50972222,-111.3252778,"Marana, AZ"
13595,Marion Municipal,40.49,-85.67972222,"Marion, IN"
13596,Pottstown Municipal,40.26027778,-75.67083333,"Pottstown, PA"
13597,Trenton-Robbinsville,40.21388889,-74.60166667,"Robbinsville, NJ"
13599,Harriman-and-West,42.69638889,-73.17055556,"North Adams, MA"
13612,New Orleans NAS JRB,29.82722222,-90.02666667,"New Orleans, LA"
13619,Gastonia Municipal,35.20277778,-81.15,"Gastonia, NC"
13620,Johnston Regional,35.54083333,-78.39027778,"Smithfield, NC"
13621,Shelby-Cleveland County Regional,35.25583333,-81.60083333,"Shelby, NC"
13622,Currituck County Regional,36.4,-76.01555556,"Currituck, NC"
13623,Duplin County,35,-77.98166667,"Kenansville, NC"
13629,Chenega Bay,60.07861111,-147.9947222,"Chenega, AK"
13630,Quonset State Air Reserve National Guard Helipad,41.59944444,-71.41666667,"North Kingstown, RI"
13632,Dobbins ARB,33.91444444,-84.51416667,"Marietta, GA"
13637,Robert Odegaard Field,46.64861111,-96.99888889,"Kindred, ND"
13645,Quinn Field,40.92555556,-100.1466667,"Gothenburg, NE"
13646,Blair Municipal,41.41472222,-96.10888889,"Blair, NE"
13650,Lakehurst/Maxfield Field,40.035,-74.35222222,"Lakehurst, NJ"
13655,Lakefront,30.0425,-90.02833333,"New Orleans, LA"
13656,Fallon NAS,39.41777778,-118.6986111,"Fallon, NV"
13659,North Rim,36.18333333,-112.1333333,"Grand Canyon, AZ"
13662,Kaneohe Bay MCAS,21.45055556,-157.7680556,"Kaneohe, HI"
13663,Agana NAS,13.44972222,144.75,"Guam, TT"
13665,Corpus Christi NAS,27.69277778,-97.29027778,"Corpus Christi, TX"
13667,Norfolk NS,36.9375,-76.28916667,"Norfolk, VA"
13671,Patuxent River NAS,38.28638889,-76.41,"Patuxent River, MD"
13674,Brunswick Executive,43.89222222,-69.93888889,"Brunswick, ME"
13676,Nikolai Airport,63.01861111,-154.3583333,"Nikolai, AK"
13678,Niblack Airport,55.06666667,-132.1458333,"Niblack, AK"
13681,Ninilchik Airport,60.02027778,-151.5894444,"Ninilchik, AK"
13682,Jacksonville NAS,30.23388889,-81.675,"Jacksonville, FL"
13685,Camden County,39.77833333,-74.94777778,"Berlin, NJ"
13686,Eagles Nest,39.66555556,-74.30805556,"West Creek, NJ"
13689,El Centro NAF,32.82916667,-115.6716667,"El Centro, CA"
13693,Naukiti Airport,55.875,-133.2208333,"Naukiti, AK"
13697,Cherry Point MCAS,34.90305556,-76.88083333,"Cherry Point, NC"
13698,Nichin Cove Seaplane Base,55.85,-133.2166667,"Nichen Cove, AK"
13700,Miramar MCAS,32.86861111,-117.1430556,"San Diego, CA"
13702,Lemoore NAS,36.33305556,-119.9522222,"Lemoore, CA"
13704,Nelson Lagoon Airport,56.0075,-161.1602778,"Nelson Lagoon, AK"
13710,Nightmute Airport,60.46916667,-164.7041667,"Nightmute, AK"
13714,Naknek Airport,58.73472222,-157.0252778,"Naknek, AK"
13715,Nondalton Airport,59.98027778,-154.8391667,"Nondalton, AK"
13725,Gnoss Field,38.14361111,-122.5572222,"Novato, CA"
13728,Pensacola NAS,30.35333333,-87.31805556,"Pensacola, FL"
13731,Newport State,41.5325,-71.28166667,"Newport, RI"
13732,Millington Regional Jetport,35.35666667,-89.87055556,"Millington, TN"
13733,Kingsville NAS,27.50444444,-97.80833333,"Kingsville, TX"
13736,Key West NAS,24.57472222,-81.68666667,"Key West, FL"
13739,Mayport NS,30.39138889,-81.42444444,"Mayport, FL"
13740,Grand Lake Regional,36.5775,-94.86194444,"Afton, OK"
13747,Whiting Field NAS North,30.72416667,-87.02194444,"Milton, FL"
13748,Joint Base Andrews,38.81083333,-76.86694444,"Camp Springs, MD"
13750,NASA Shuttle Landing Facility,28.615,-80.69444444,"Merritt Island, FL"
13756,Point Mugu NAS,34.11916667,-119.1197222,"Port Hueneme, CA"
13763,Oceana NAS,36.82277778,-76.03194444,"Oceana, VA"
13767,Nuiqsut Airport,70.20972222,-151.0063889,"Nuiqsut, AK"
13768,Nulato Airport,64.72944444,-158.0741667,"Nulato, AK"
13769,Saufley Field NOLF,30.46972222,-87.33805556,"Pensacola, FL"
13770,Nunapitchuk Airport,60.90611111,-162.4405556,"Nunapitchuk, AK"
13771,Moffett Federal Airfield,37.41611111,-122.0491667,"Mountain View, CA"
13772,Whidbey Island NAS,48.35194444,-122.6558333,"Whidbey Island, WA"
13773,Perkins Field,36.56805556,-114.4433333,"Overton, NV"
13775,Nevada Municipal,37.8525,-94.30472222,"Nevada, MO"
13780,Willow Grove NAS JRB,40.19972222,-75.14805556,"Willow Grove, PA"
13781,Kingston Ulster,41.98527778,-73.96444444,"Kingston, NY"
13782,Oswego County,43.35083333,-76.38805556,"Fulton, NY"
13784,New York City Metropolitan Area,40.72722222,-73.92666667,"New York, NY"
13785,Yuma MCAS/Yuma International,32.65666667,-114.6058333,"Yuma, AZ"
13788,Cecil,30.21888889,-81.87722222,"Jacksonville, FL"
13789,El Toro MCAS,33.6675,-117.7183333,"Santa Ana, CA"
13791,North Island NAS,32.69833333,-117.2130556,"San Diego, CA"
13792,Benton Field,40.57361111,-122.4072222,"Redding, CA"
13795,Albert J Ellis,34.82916667,-77.61222222,"Jacksonville/Camp Lejeune, NC"
13796,Metropolitan Oakland International,37.72138889,-122.2211111,"Oakland, CA"
13805,Garrett County,39.58083333,-79.33583333,"Oakland, MD"
13806,Kobuk Airport,66.91222222,-156.8972222,"Kobuk, AK"
13808,Ocean City Municipal,38.31055556,-75.12388889,"Ocean City, MD"
13809,Ocala International-Jim Taylor Field,29.17194444,-82.22416667,"Ocala, FL"
13810,A L Mangham Jr. Regional,31.57777778,-94.71,"Nacogdoches, TX"
13811,Thumb Bay,60.2,-147.8166667,"Oceanic, AK"
13813,Bob Maxwell Memorial Airfield,33.21805556,-117.3513889,"Oceanside, CA"
13814,Washington Warren,35.57055556,-77.04972222,"Washington, NC"
13819,Oakland Airport,39.40666667,-79.41388889,"Oakland, MD"
13821,A.J. Eisenberg,48.25166667,-122.6736111,"Oak Harbor, WA"
13824,Offutt AFB,41.11944444,-95.90861111,"Omaha, NE"
13825,Norfolk Regional/Karl Stefan Memorial Field,41.98555556,-97.435,"Norfolk, NE"
13826,Ofu Airport,-14.18444444,-169.67,"Ofu, TT"
13827,Searle Field,41.11944444,-101.7697222,"Ogallala, NE"
13828,Orangeburg Municipal,33.45694444,-80.85944444,"Orangeburg, SC"
13829,Ogden-Hinckley,41.19555556,-112.0130556,"Ogden, UT"
13830,Kahului Airport,20.89861111,-156.4305556,"Kahului, HI"
13832,Ogdensburg International,44.68194444,-75.46555556,"Ogdensburg, NY"
13833,Fayette County,39.57027778,-83.42055556,"Washington Court House, OH"
13834,Bellefontaine Regional,40.37222222,-83.81916667,"Bellefontaine, OH"
13835,Ross County,39.44055556,-83.02305556,"Chillicothe, OH"
13836,Union County,40.22472222,-83.35166667,"Marysville, OH"
13837,Cincinnati - Blue Ash,39.24666667,-84.38888889,"Cincinnati, OH"
13838,Portage County,41.21027778,-81.25166667,"Ravenna, OH"
13839,Kent State University,41.15138889,-81.415,"Kent, OH"
13841,Northeast Cape AFS,63.32638889,-168.9688889,"Northeast Cape, AK"
13845,Eaton,42.56638889,-75.52416667,"Norwich, NY"
13848,Johnson County Executive,38.8475,-94.7375,"Olathe, KS"
13851,Will Rogers World,35.39305556,-97.60083333,"Oklahoma City, OK"
13854,Kokomo Municipal,40.52777778,-86.05972222,"Kokomo/Logansport/Peru, IN"
13861,Cattaraugus County-Olean,42.24111111,-78.37138889,"Olean, NY"
13862,L. M. Clayton,48.09444444,-105.575,"Wolf Point, MT"
13863,Old Harbor Airport,57.21833333,-153.2697222,"Old Harbor, AK"
13865,Olympia Regional,46.96944444,-122.9025,"Olympia, WA"
13868,Nogales International,31.41777778,-110.8477778,"Nogales, AZ"
13869,Columbus Municipal,41.44861111,-97.34083333,"Columbus, NE"
13870,Olive Branch Airport,34.97861111,-89.78694444,"Olive Branch, MS"
13871,Eppley Airfield,41.30305556,-95.89416667,"Omaha, NE"
13873,Nome Airport,64.5125,-165.4444444,"Nome, AK"
13876,Omak Airport,48.46444444,-119.5180556,"Omak, WA"
13881,Winona Municipal/Max Conrad Field,44.0775,-91.70916667,"Winona, MN"
13884,Oneonta Municipal,42.52472222,-75.06444444,"Oneonta, NY"
13886,The O'Neill Municipal-John L. Baker Field,42.46944444,-98.68777778,"O'Neill, NE"
13887,Socorro Municipal,34.0225,-106.9030556,"Socorro, NM"
13888,Onion Bay Airport,58.06805556,-153.2538889,"Onion Bay, AK"
13889,Ontario Municipal,44.01944444,-117.0130556,"Ontario, OR"
13890,Newport Municipal,44.58027778,-124.0580556,"Newport, OR"
13891,Ontario International,34.05611111,-117.6011111,"Ontario, CA"
13893,Cobol Alaska/Scaled/,57.48333333,-135.8666667,"Cobol, AK"
13894,Toksook Bay,60.54138889,-165.0872222,"Toksook, AK"
13898,Opa-locka Executive,25.9075,-80.27833333,"Miami, FL"
13899,Ophir Airport,63.14583333,-156.5288889,"Ophir, AK"
13901,McDonald Lake Airport,55.93722222,-131.8127778,"McDonald Lake, AK"
13902,Bible Camp Airport,57.92638889,-156.0833333,"Bible Camp, AK"
13903,Cinder River Lodge Airport,57.06666667,-157.8141667,"Cinder River Lodge, AK"
13905,Lemesurier Island Airport,58.28444444,-136.0847222,"Lemesurier Island, AK"
13906,Tracy Arm Airport,57.91138889,-133.4022222,"Tracy Arm, AK"
13908,Vrems Airport,57.85694444,-157.0866667,"Vrems, AK"
13909,Akolik Airport,68.98333333,-163.4455556,"Akolik, AK"
13910,Mels Airport,56.23333333,-160.075,"Mels, AK"
13911,Meshik Airport,56.76666667,-158.0852778,"Meshik, AK"
13912,Telaquana Lake Airport,60.95527778,-153.9075,"Telaquana Lake, AK"
13913,Chelatna Lake Lodge Airport,62.43416667,-151.4147222,"Chelatna Lake Lodge, AK"
13914,Pumice Airport,57.17833333,-157.7333333,"Pumice, AK"
13915,Points Alsworth,60.18333333,-154.3338889,"Port Alsworth, AK"
13916,Twin Lakes Airport,60.65277778,-154.0361111,"Twin Lakes, AK"
13917,Sandy Airport,56.23333333,-160.2258333,"Sandy, AK"
13920,Shirleyville Airport,61.01361111,-151.4069444,"Shirleyville, AK"
13921,Doug Carney Strip Airport,61.43416667,-157.05,"Doug Carney Strip, AK"
13922,Shisholik Airport,67,-162.8333333,"Shisholik, AK"
13923,Camp Sivinuvik,66.88333333,-161.4833333,"Sivinuvik, AK"
13924,American Creek Airport,62.04333333,-158.2563889,"American Creek, AK"
13925,Grants Pass Airport,42.51,-123.3880556,"Grants Pass, OR"
13926,Siletz Bay State,44.87666667,-124.0286111,"Gleneden, OR"
13927,Florence Municipal,43.98277778,-124.1113889,"Florence, OR"
13930,Chicago O'Hare International,41.97722222,-87.90805556,"Chicago, IL"
13931,Norfolk International,36.89472222,-76.20111111,"Norfolk, VA"
13933,Worcester Regional,42.26722222,-71.87555556,"Worcester, MA"
13934,Port Lions Airport,57.885,-152.8475,"Port Lions, AK"
13936,Executive,28.54555556,-81.33305556,"Orlando, FL"
13940,Northway Airport,62.96111111,-141.9280556,"Northway, AK"
13942,Robert/Bob/Curtis Memorial,66.8175,-161.0222222,"Noorvik, AK"
13946,Grand Glaize - Osage Beach,38.11055556,-92.68055556,"Osage Beach, MO"
13947,Oscoda-Wurtsmith,44.45166667,-83.39416667,"Oscoda, MI"
13949,Wittman Regional,43.98444444,-88.55694444,"Oshkosh, WI"
13958,Ohio State University,40.07972222,-83.07305556,"Columbus, OH"
13959,Kosciusko/Attala County,33.09027778,-89.54194444,"Kosciusko, MS"
13963,Worthington Municipal,43.655,-95.57916667,"Worthington, MN"
13964,Southwest Oregon Regional,43.41694444,-124.2469444,"North Bend/Coos Bay, OR"
13965,Ottumwa Regional,41.10722222,-92.44694444,"Ottumwa, IA"
13968,Anacortes Airport,48.49861111,-122.6625,"Anacortes, WA"
13970,Ralph Wien Memorial,66.88472222,-162.5980556,"Kotzebue, AK"
13976,University of Oklahoma/Max Westheimer,35.24555556,-97.47222222,"Norman, OK"
13981,Oroville Municipal,39.48777778,-121.6219444,"Oroville, CA"
13982,Owatonna Degner Regional,44.12333333,-93.26055556,"Owatonna, MN"
13983,Owensboro Daviess County,37.73888889,-87.16694444,"Owensboro, KY"
13984,Norwood Memorial,42.19055556,-71.17305556,"Norwood, MA"
13987,Waterbury Oxford,41.47861111,-73.13527778,"Waterbury, CT"
13988,Oxnard,34.20083333,-119.2072222,"Oxnard/Ventura, CA"
13994,Yosemite National Park Airport,37.75,-119.5833333,"Yosemite National Park, CA"
13995,Ozona Municipal,30.73527778,-101.2022222,"Ozona, TX"
13999,Cairns AAF,31.27583333,-85.71333333,"Ozark, AL"
14000,Husky Haven,41.78888889,-75.89,"Montrose, PA"
14001,Bedford County,40.08611111,-78.51361111,"Bedford, PA"
14004,Snohomish County,47.90694444,-122.2816667,"Everett, WA"
14006,Barkley Regional,37.06027778,-88.77305556,"Paducah, KY"
14007,Port Allen,21.89694444,-159.6030556,"Hanapepe, HI"
14009,Tyndall AFB,30.06944444,-85.57527778,"Panama City, FL"
14011,Palo Alto Airport,37.46111111,-122.115,"Palo Alto, CA"
14013,Palmer Municipal,61.595,-149.0886111,"Palmer, AK"
14024,Grider Field,34.17444444,-91.93555556,"Pine Bluff, AR"
14025,Plattsburgh International,44.65083333,-73.46805556,"Plattsburgh, NY"
14027,Palm Beach International,26.68305556,-80.09555556,"West Palm Beach/Palm Beach, FL"
14028,Pack Creek Airport,57.8,-134.7,"Pack Creek, AK"
14034,Pike County Hatcher Field,37.56194444,-82.56638889,"Pikeville, KY"
14037,Portage Creek Airport,58.90638889,-157.7111111,"Portage Creek, AK"
14039,Prairie Du Chien Municipal,43.01916667,-91.12361111,"Prairie Du Chien, WI"
14040,Painter Creek Airport,57.15388889,-157.3969444,"Painter Creek, AK"
14044,Princeton Airport,40.39916667,-74.65888889,"Princeton, NJ"
14046,Pedro Bay Airport,59.79694444,-154.13,"Pedro Bay, AK"
14050,Dekalb Peachtree,33.87555556,-84.30194444,"Atlanta, GA"
14054,Eastern Oregon Regional at Pendleton,45.69472222,-118.8430556,"Pendleton, OR"
14057,Portland International,45.58861111,-122.5969444,"Portland, OR"
14062,Pelican Seaplane Base,57.95,-136.2333333,"Pelican, AK"
14070,Pecos Municipal,31.3825,-103.5108333,"Pecos City, TX"
14075,Paf Warren Airport,58.72694444,-156.9433333,"Paf Warren, AK"
14077,Port Frederick Airport,57.95,-135.65,"Port Frederick, AK"
14081,Page Municipal,36.92611111,-111.4483333,"Page, AZ"
14082,Punta Gorda Airport,26.91888889,-81.99083333,"Punta Gorda, FL"
14087,Jackson County,30.37638889,-88.49527778,"Pascagoula, MS"
14088,Port Graham Airport,59.34861111,-151.8302778,"Port Graham, AK"
14089,Stevens Field,37.28638889,-107.0561111,"Pagosa Springs, CO"
14091,Peach Springs Dirt Strip,35.52833333,-113.2466667,"Peach Springs, AZ"
14092,Pitt Greenville,35.63555556,-77.38416667,"Greenville, NC"
14096,Harry Clever Field,40.47027778,-81.42,"New Philadelphia, OH"
14098,Newport News/Williamsburg International,37.13194444,-76.49305556,"Newport News/Williamsburg, VA"
14100,Philadelphia International,39.87222222,-75.24083333,"Philadelphia, PA"
14101,St. Clair County International,42.91083333,-82.52888889,"Port Huron, MI"
14102,Point Hope Airport,68.34861111,-166.7991667,"Point Hope, AK"
14105,Henry County,36.33583333,-88.38444444,"Paris, TN"
14107,Phoenix Sky Harbor International,33.43416667,-112.0116667,"Phoenix, AZ"
14108,General Downing - Peoria International,40.66416667,-89.69333333,"Peoria, IL"
14109,Hattiesburg-Laurel Regional,31.46722222,-89.33694444,"Hattiesburg/Laurel, MS"
14112,St Pete Clearwater International,27.90861111,-82.68638889,"St. Petersburg, FL"
14113,Pocatello Regional,42.90972222,-112.5958333,"Pocatello, ID"
14114,Phillips Field,64.85,-147.7866667,"Fairbanks, AK"
14116,Harris County,32.84055556,-84.8825,"Pine Mountain, GA"
14119,Pilot Point Airport,57.58027778,-157.5719444,"Pilot Point, AK"
14120,Pierre Regional,44.38277778,-100.2858333,"Pierre, SD"
14122,Pittsburgh International,40.49138889,-80.23277778,"Pittsburgh, PA"
14125,Point Lay LRRS,69.73277778,-163.0052778,"Point Lay, AK"
14126,Payson Airport,34.25694444,-111.3391667,"Payson, AZ"
14129,Port San Juan Airport,60.05,-148.0666667,"Port San Juan, AK"
14130,Napaskiak Airport,60.70305556,-161.7783333,"Napaskiak, AK"
14131,Mid-Ohio Valley Regional,39.345,-81.43916667,"Parkersburg, WV"
14133,Park Rapids Municipal-Konshok Field,46.90111111,-95.07305556,"Park Rapids, MN"
14147,M. Graham Clark Downtown,36.62583333,-93.22888889,"Point Lookout, MO"
14150,Pellston Regional Airport of Emmet County,45.57083333,-84.79666667,"Pellston, MI"
14157,Plymouth Municipal,41.365,-86.30027778,"Plymouth, IN"
14160,Pembina Municipal,48.9425,-97.24055556,"Pembina, ND"
14162,Palmdale USAF Plant 42,34.62944444,-118.0844444,"Palmdale, CA"
14165,Greater Portsmouth Regional,38.84055556,-82.84722222,"Portsmouth, OH"
14167,Port Moller Airport,56.00611111,-160.5608333,"Port Moller, AK"
14173,Paimiut Airport,61.96666667,-160.2333333,"Paimiut, AK"
14180,Ponca City Regional,36.73194444,-97.09972222,"Ponca City, OK"
14182,Northeast Philadelphia,40.08194444,-75.01055556,"Philadelphia, PA"
14183,Peterson's Point Airport,58.68333333,-156.8333333,"Peterson's Point, AK"
14193,Pensacola International,30.47333333,-87.18666667,"Pensacola, FL"
14194,Sherman-Denison Airport,33.7,-96.66666667,"Sherman-Denison, TX"
14197,Pope AAF,35.17083333,-79.01444444,"Fayetteville, NC"
14198,Brackett Field,34.09166667,-117.7816667,"La Verne, CA"
14200,Polk AAF,31.04472222,-93.19166667,"Fort Polk, LA"
14201,Hayes Field,36.71111111,-90.31388889,"Poplar Bluff, MO"
14203,Pocahontas Municipal,42.74277778,-94.64722222,"Pocahontas, IA"
14208,Polk Inlet Airport,55.2,-132.2333333,"Polk Inlet, AK"
14212,Dutchess County,41.62666667,-73.88416667,"Poughkeepsie, NY"
14215,Powell Municipal,44.86722222,-108.7933333,"Powell, WY"
14218,Prospect Creek Airport,66.81416667,-150.6436111,"Prospect Creek, AK"
14219,Palmas del Mar Airstrip,18.15,-65.83333333,"Humacao, PR"
14221,Tri City,37.33083333,-95.50611111,"Parsons, KS"
14222,Pago Pago International,-14.33,-170.7102778,"Pago Pago, TT"
14223,Pompano Beach Airpark,26.2475,-80.11111111,"Pompano Beach, FL"
14229,Port Protection Airport,56.32916667,-133.6083333,"Port Protection, AK"
14231,Northern Maine Regional at Presque Isle,46.68888889,-68.04472222,"Presque Isle/Houlton, ME"
14234,Pilot Station Airport,61.93444444,-162.8994444,"Pilot Station, AK"
14236,Paso Robles Municipal,35.67277778,-120.6269444,"Paso Robles, CA"
14237,Ernest A. Love Field,34.65472222,-112.4191667,"Prescott, AZ"
14244,Coast Guard Heliport,58.41083333,-134.9563889,"Point Retreat, AK"
14247,Cox Field,33.63666667,-95.45083333,"Paris, TX"
14249,Prineville Airport,44.28694444,-120.9038889,"Prineville, OR"
14251,Mid State,40.88444444,-78.08722222,"Philipsburg, PA"
14252,Tri Cities,46.26472222,-119.1191667,"Pasco/Kennewick/Richland, WA"
14254,Mercedita,18.00833333,-66.56305556,"Ponce, PR"
14255,Pittsfield Municipal,42.4275,-73.29083333,"Pittsfield, MA"
14256,Petersburg James A Johnson,56.80138889,-132.9461111,"Petersburg, AK"
14258,New River Valley,37.13722222,-80.67861111,"Dublin, VA"
14259,Portsmouth International at Pease,43.07805556,-70.82333333,"Portsmouth, NH"
14260,Palestine Municipal,31.77972222,-95.70638889,"Palestine, TX"
14262,Palm Springs International,33.82972222,-116.5066667,"Palm Springs, CA"
14265,Palacios Municipal,28.7275,-96.25083333,"Palacios, TX"
14268,Port Alsworth Airport,60.20444444,-154.3188889,"Port Alsworth, AK"
14269,Port Alice Airport,55.78333333,-133.6,"Port Alice, AK"
14270,Port Alexander Airport,56.24722222,-134.6463889,"Port Alexander, AK"
14273,Port Heiden Airport,56.95916667,-158.6333333,"Port Heiden, AK"
14275,Oakland County International,42.66555556,-83.42055556,"Pontiac, MI"
14276,Port Armstrong Airport,56.29611111,-134.6613889,"Port Armstrong, AK"
14277,Harry P Williams Memorial,29.70944444,-91.33888889,"Patterson, LA"
14279,Pleasant Harbour Airport,57.83333333,-153.25,"Pleasant Harbour, AK"
14280,Atkinson Municipal,37.44944444,-94.73111111,"Pittsburg, KS"
14281,Pratt Regional,37.7025,-98.74694444,"Pratt, KS"
14282,Platinum Airport,59.01777778,-161.8272222,"Platinum, AK"
14283,Porterville Municipal,36.02944444,-119.0627778,"Porterville, CA"
14284,Heritage Field,40.23944444,-75.55666667,"Pottstown, PA"
14288,Pueblo Memorial,38.29,-104.4980556,"Pueblo, CO"
14289,Carbon County Regional/Buck Davis Field,39.61388889,-110.7513889,"Price, UT"
14295,Port of Poulsbo Marina Moorage Seaplane Base,47.73388889,-122.6472222,"Poulsbo, WA"
14296,Prudhoe Bay Airport,70.25194444,-148.3427778,"Prudhoe Bay, AK"
14303,Pullman Moscow Regional,46.74388889,-117.1094444,"Pullman, WA"
14306,Provincetown Municipal,42.07222222,-70.22083333,"Provincetown, MA"
14307,Theodore Francis Green State,41.72388889,-71.42833333,"Providence, RI"
14308,Placerville Airport,38.72416667,-120.7533333,"Placerville, CA"
14314,Provo Municipal,40.21916667,-111.7233333,"Provo, UT"
14315,Hale County,34.16805556,-101.7172222,"Plainview, TX"
14316,Pope Vanoy Airport,59.31666667,-154.9166667,"Pope Vanoy, AK"
14318,Wiley Post,35.53416667,-97.64694444,"Oklahoma City, OK"
14320,Chicago Executive,42.11416667,-87.90166667,"Chicago, IL"
14321,Portland International Jetport,43.64555556,-70.30861111,"Portland, ME"
14322,Big and Little Port Walter,56.38333333,-134.65,"Big Port Walter, AK"
14323,Bremerton National,47.49027778,-122.7647222,"Bremerton, WA"
14327,Port Ashton Airport,60.0575,-148.0511111,"Port Ashton, AK"
14331,Perry Island Seaplane Base,60.68583333,-147.9166667,"Perry Island, AK"
14332,Plymouth Municipal,41.90916667,-70.72888889,"Plymouth, MA"
14341,Jackpot/Hayden Field,41.97583333,-114.6580556,"Jackpot, NV"
14344,San Carlos Apache,33.35305556,-110.6672222,"Globe, AZ"
14345,Erie Ottawa International,41.51638889,-82.86944444,"Port Clinton, OH"
14346,Kelleys Island Land Field,41.60277778,-82.68472222,"Kelleys Island, OH"
14347,Caledonia County,44.56916667,-72.01805556,"Lyndonville, VT"
14359,Oman Ranch,38.78055556,-110.3291667,"Green River, UT"
14360,Put-In-Bay Airport,41.63666667,-82.82833333,"Put-In-Bay, OH"
14361,Middle Bass Island Airport,41.68833333,-82.80805556,"Middle Bass Island, OH"
14365,Indian Creek Usfs,44.76111111,-115.1072222,"Indian Creek, ID"
14367,North Bass Island Airport,41.71805556,-82.82111111,"North Bass Island, OH"
14371,Culpeper Regional,38.52555556,-77.85972222,"Culpeper, VA"
14383,Emerald Bay Airport,33.55833333,-117.7111111,"Emerald Bay, CA"
14395,Kona Keahole,19.64722222,-156.0119444,"Kona Village, HI"
14397,Cobb County International McCollum Field,34.01305556,-84.59694444,"Kennesaw, GA"
14400,Mansfield Municipal,42.00083333,-71.19833333,"Mansfield, MA"
14410,Pittsfield Municipal,44.76861111,-69.37444444,"Pittsfield, ME"
14412,Keyes Point Airport,60.15,-154.6166667,"Keyes Point, AK"
14413,Nimiuk Point Airport,66.78333333,-162.0166667,"Nimiuk Point, AK"
14415,Sealing Point Airport,67.11666667,-163.75,"Sealing Point, AK"
14417,Carroll County Regional/Jack B. Poage Field,39.60833333,-77.00777778,"Westminster, MD"
14420,Stevensville Airport,46.525,-114.0527778,"Stevensville, MT"
14422,Boundary County,48.72583333,-116.2952778,"Bonners Ferry, ID"
14424,Woodlake Airport,36.39888889,-119.1069444,"Woodlake, CA"
